employee_id,employee_name,department,date,login_time,logout_time,total_hours,project_name,task_name,task_status,productivity_score,idle_time_minutes,overtime_hours,break_count,meeting_hours,tasks_completed,bugs_fixed,focus_score,weekly_target,target_completed,manager_rating,burnout_risk,performance_trend
EMP002,Dr. Jason Matthews,UI/UX,2026-05-07,09:18,20:12,10.9,AI Analytics,Documentation,Completed,52,63,2.9,5,2.7,9,5,44,13,13,3.4,Medium,Declining
EMP002,Dr. Jason Matthews,UI/UX,2026-05-08,09:10,19:04,9.9,IoT Monitoring,Database Update,Pending,56,82,1.9,4,0.6,10,6,46,12,4,3.3,Medium,Declining
EMP002,Dr. Jason Matthews,UI/UX,2026-05-09,10:49,21:07,10.3,CRM Dashboard,Model Training,Completed,64,112,2.3,2,0.9,3,7,54,7,3,4.0,Medium,Stable
EMP002,Dr. Jason Matthews,UI/UX,2026-05-10,10:36,21:00,10.4,Mobile App,Client Support,In Progress,65,94,2.4,1,2.9,4,1,58,12,12,4.1,Medium,Stable
EMP002,Dr. Jason Matthews,UI/UX,2026-05-11,10:48,20:24,9.6,Mobile App,UI Design,Pending,63,68,1.6,1,2.1,8,4,57,15,12,4.1,Medium,Stable
EMP002,Dr. Jason Matthews,UI/UX,2026-05-12,08:56,19:14,10.3,HR System,Model Training,In Progress,50,90,2.3,1,2.0,10,8,40,5,5,2.9,Medium,Declining
EMP002,Dr. Jason Matthews,UI/UX,2026-05-13,09:07,20:55,11.8,Mobile App,Database Update,Pending,65,104,3.8,6,1.3,3,5,55,5,4,3.7,Medium,Stable
EMP002,Dr. Jason Matthews,UI/UX,2026-05-14,09:30,18:54,9.4,CRM Dashboard,Bug Fixing,Pending,62,119,1.4,3,2.4,5,1,60,7,6,3.3,Medium,Stable
EMP002,Dr. Jason Matthews,UI/UX,2026-05-15,09:15,20:39,11.4,Client Portal,UI Design,Pending,58,99,3.4,5,1.3,4,8,49,7,7,3.1,High,Declining
EMP002,Dr. Jason Matthews,UI/UX,2026-05-16,08:47,20:35,11.8,IoT Monitoring,API Integration,Pending,66,92,3.8,2,2.6,10,2,64,7,7,4.2,Medium,Stable
EMP002,Dr. Jason Matthews,UI/UX,2026-05-17,10:52,21:16,10.4,HR System,Model Training,In Progress,55,115,2.4,6,2.9,6,7,45,9,6,2.9,Medium,Declining
EMP002,Dr. Jason Matthews,UI/UX,2026-05-18,10:47,20:23,9.6,IoT Monitoring,UI Design,Pending,52,61,1.6,4,1.9,3,7,42,10,9,3.5,Medium,Declining
EMP002,Dr. Jason Matthews,UI/UX,2026-05-19,09:57,20:15,10.3,AI Analytics,Database Update,Completed,62,103,2.3,3,1.5,2,5,62,11,5,3.4,Medium,Stable
EMP003,Monica Bush,Support,2026-02-19,10:44,19:26,8.7,IoT Monitoring,Documentation,In Progress,97,34,0.7,1,2.5,1,5,97,8,8,5.0,Low,Improving
EMP003,Monica Bush,Support,2026-02-20,08:45,17:09,8.4,CRM Dashboard,Client Support,Pending,83,10,0.4,1,0.5,10,7,79,14,13,4.2,Low,Improving
EMP003,Monica Bush,Support,2026-02-21,09:16,17:40,8.4,IoT Monitoring,Model Training,Completed,87,10,0.4,4,2.9,9,1,80,5,5,4.9,Low,Improving
EMP003,Monica Bush,Support,2026-02-22,08:46,16:28,7.7,Mobile App,Client Support,In Progress,83,31,0.0,2,2.3,8,4,82,13,11,4.5,Low,Improving
EMP003,Monica Bush,Support,2026-02-23,08:05,16:47,8.7,CRM Dashboard,Documentation,Completed,86,28,0.7,3,0.8,7,1,83,10,6,4.6,Low,Improving
EMP003,Monica Bush,Support,2026-02-24,08:04,17:10,9.1,AI Analytics,UI Design,In Progress,84,24,1.1,4,0.7,2,5,82,13,11,4.8,Medium,Improving
EMP003,Monica Bush,Support,2026-02-25,08:21,16:03,7.7,HR System,Client Support,In Progress,100,12,0.0,5,2.5,4,8,96,8,8,5.0,Low,Improving
EMP003,Monica Bush,Support,2026-02-26,08:38,17:38,9.0,IoT Monitoring,Bug Fixing,Completed,92,32,1.0,1,2.6,10,3,82,9,9,5.0,Medium,Improving
EMP003,Monica Bush,Support,2026-02-27,08:17,16:59,8.7,IoT Monitoring,Database Update,Completed,99,31,0.7,6,0.8,10,0,89,13,9,5.0,Low,Improving
EMP003,Monica Bush,Support,2026-02-28,08:22,16:04,7.7,HR System,Bug Fixing,Pending,100,19,0.0,4,1.7,4,4,96,10,10,5.0,Low,Improving
EMP003,Monica Bush,Support,2026-03-02,08:04,17:10,9.1,CRM Dashboard,Testing,Pending,92,15,1.1,4,1.6,1,6,82,15,6,5.0,Medium,Improving
EMP003,Monica Bush,Support,2026-03-03,10:06,19:00,8.9,Mobile App,Documentation,Completed,85,11,0.9,5,0.6,6,6,82,9,9,4.4,Low,Improving
EMP003,Monica Bush,Support,2026-03-04,09:10,16:58,7.8,Mobile App,Testing,Completed,86,33,0.0,1,2.1,3,3,76,5,3,4.5,Low,Improving
EMP003,Monica Bush,Support,2026-03-05,08:46,16:46,8.0,CRM Dashboard,Database Update,Completed,94,19,0.0,6,0.6,2,8,89,5,5,5.0,Low,Improving
EMP003,Monica Bush,Support,2026-03-06,10:11,19:35,9.4,IoT Monitoring,UI Design,Completed,99,31,1.4,1,2.0,6,0,90,15,6,5.0,Medium,Improving
EMP003,Monica Bush,Support,2026-03-07,08:18,16:54,8.6,Client Portal,Model Training,Pending,92,25,0.6,3,2.7,5,1,84,12,6,5.0,Low,Improving
EMP003,Monica Bush,Support,2026-03-08,10:41,19:59,9.3,CRM Dashboard,Model Training,Pending,91,17,1.3,2,1.1,6,5,90,11,11,4.8,Medium,Improving
EMP003,Monica Bush,Support,2026-03-09,10:44,19:26,8.7,AI Analytics,Model Training,Pending,84,31,0.7,1,2.8,7,3,83,9,9,5.0,Low,Improving
EMP003,Monica Bush,Support,2026-03-10,09:04,16:52,7.8,AI Analytics,Testing,In Progress,100,15,0.0,2,3.0,1,3,95,9,7,5.0,Low,Improving
EMP003,Monica Bush,Support,2026-03-11,09:34,18:46,9.2,HR System,API Integration,Completed,91,33,1.2,4,1.1,5,0,89,11,11,5.0,Medium,Improving
EMP003,Monica Bush,Support,2026-03-12,10:51,18:57,8.1,AI Analytics,Model Training,In Progress,95,17,0.1,5,2.4,3,3,93,5,4,5.0,Low,Improving
EMP003,Monica Bush,Support,2026-03-13,08:47,18:05,9.3,HR System,Client Support,Pending,100,11,1.3,5,2.4,2,1,94,13,8,5.0,Medium,Improving
EMP003,Monica Bush,Support,2026-03-14,09:04,17:04,8.0,HR System,UI Design,In Progress,83,20,0.0,1,1.6,6,6,83,7,7,4.2,Low,Improving
EMP003,Monica Bush,Support,2026-03-16,10:52,19:28,8.6,AI Analytics,Documentation,Pending,100,16,0.6,4,1.6,10,3,96,10,8,5.0,Low,Improving
EMP003,Monica Bush,Support,2026-03-17,09:20,17:38,8.3,CRM Dashboard,API Integration,Pending,89,15,0.3,3,1.6,2,7,88,12,9,4.6,Low,Improving
EMP003,Monica Bush,Support,2026-03-18,09:39,17:51,8.2,AI Analytics,Model Training,In Progress,100,21,0.2,1,1.2,1,4,98,14,9,5.0,Low,Improving
EMP003,Monica Bush,Support,2026-03-19,08:57,16:45,7.8,HR System,Database Update,Pending,84,32,0.0,4,2.0,3,3,83,12,11,4.9,Low,Improving
EMP003,Monica Bush,Support,2026-03-20,08:04,15:40,7.6,CRM Dashboard,Database Update,Pending,100,24,0.0,3,1.6,9,3,92,12,6,5.0,Low,Improving
EMP003,Monica Bush,Support,2026-03-21,10:30,19:24,8.9,Client Portal,Documentation,Completed,88,20,0.9,2,1.1,1,1,88,6,6,4.5,Low,Improving
EMP003,Monica Bush,Support,2026-03-22,10:44,18:32,7.8,AI Analytics,Database Update,Pending,98,29,0.0,1,1.0,1,0,92,8,4,5.0,Low,Improving
EMP003,Monica Bush,Support,2026-03-23,09:40,18:34,8.9,Mobile App,Bug Fixing,Pending,93,20,0.9,1,1.9,5,6,85,7,7,5.0,Low,Improving
EMP003,Monica Bush,Support,2026-03-24,09:09,17:03,7.9,Client Portal,Testing,Pending,96,36,0.0,3,2.5,4,8,88,12,8,5.0,Low,Improving
EMP003,Monica Bush,Support,2026-03-25,09:12,17:30,8.3,Mobile App,Documentation,Pending,85,11,0.3,4,2.1,3,5,82,7,6,4.3,Low,Improving
EMP003,Monica Bush,Support,2026-03-26,09:59,18:59,9.0,Mobile App,Testing,Pending,95,35,1.0,4,1.1,2,7,88,12,8,5.0,Medium,Improving
EMP003,Monica Bush,Support,2026-03-27,09:03,16:57,7.9,HR System,Database Update,In Progress,93,37,0.0,4,2.7,6,2,84,8,8,4.8,Low,Improving
EMP003,Monica Bush,Support,2026-03-28,10:19,19:19,9.0,Mobile App,Testing,In Progress,100,14,1.0,4,2.5,6,5,91,9,9,5.0,Medium,Improving
EMP003,Monica Bush,Support,2026-03-30,10:26,18:20,7.9,AI Analytics,Documentation,In Progress,89,17,0.0,2,0.8,9,0,89,7,7,4.9,Low,Improving
EMP003,Monica Bush,Support,2026-03-31,09:51,19:03,9.2,HR System,Bug Fixing,Pending,100,28,1.2,3,1.3,1,2,96,11,7,5.0,Medium,Improving
EMP003,Monica Bush,Support,2026-04-01,09:36,18:24,8.8,CRM Dashboard,Model Training,Pending,100,21,0.8,2,2.3,2,7,94,7,7,5.0,Low,Improving
EMP003,Monica Bush,Support,2026-04-02,09:02,16:32,7.5,Client Portal,UI Design,Completed,100,26,0.0,6,1.6,10,6,98,6,6,5.0,Low,Improving
EMP003,Monica Bush,Support,2026-04-03,08:07,17:07,9.0,Client Portal,Client Support,Completed,99,21,1.0,5,2.6,10,5,95,14,14,5.0,Medium,Improving
EMP003,Monica Bush,Support,2026-04-04,08:17,17:41,9.4,HR System,Bug Fixing,Completed,96,16,1.4,6,0.9,4,4,95,14,9,4.8,Medium,Improving
EMP003,Monica Bush,Support,2026-04-06,08:47,16:59,8.2,AI Analytics,Testing,Completed,95,38,0.2,1,1.8,8,4,85,8,3,5.0,Low,Improving
EMP003,Monica Bush,Support,2026-04-07,10:57,19:51,8.9,IoT Monitoring,Client Support,Pending,84,39,0.9,6,0.6,7,3,76,10,10,4.9,Low,Improving
EMP003,Monica Bush,Support,2026-04-08,10:15,18:21,8.1,HR System,Bug Fixing,In Progress,92,40,0.1,4,2.8,4,8,84,8,8,5.0,Low,Improving
EMP003,Monica Bush,Support,2026-04-09,09:30,18:30,9.0,CRM Dashboard,API Integration,Completed,86,33,1.0,5,2.0,4,8,83,13,5,4.4,Medium,Improving
EMP003,Monica Bush,Support,2026-04-10,09:27,17:03,7.6,CRM Dashboard,Bug Fixing,In Progress,92,31,0.0,1,1.1,8,1,91,6,4,5.0,Low,Improving
EMP003,Monica Bush,Support,2026-04-11,09:13,18:13,9.0,CRM Dashboard,API Integration,Pending,98,30,1.0,6,2.2,9,4,96,13,8,5.0,Medium,Improving
EMP003,Monica Bush,Support,2026-04-13,09:20,18:02,8.7,IoT Monitoring,Bug Fixing,Completed,88,27,0.7,6,2.3,6,6,85,13,13,4.4,Low,Improving
EMP003,Monica Bush,Support,2026-04-14,10:16,19:34,9.3,HR System,UI Design,Completed,97,35,1.3,5,2.3,7,1,96,5,5,4.9,Medium,Improving
EMP003,Monica Bush,Support,2026-04-15,09:32,18:38,9.1,HR System,UI Design,Pending,100,14,1.1,6,0.9,2,1,93,9,6,5.0,Medium,Improving
EMP003,Monica Bush,Support,2026-04-16,08:19,16:37,8.3,IoT Monitoring,UI Design,Completed,100,33,0.3,4,1.2,4,4,93,6,6,5.0,Low,Improving
EMP003,Monica Bush,Support,2026-04-17,08:21,16:57,8.6,IoT Monitoring,Bug Fixing,In Progress,89,18,0.6,4,1.3,6,4,80,5,5,5.0,Low,Improving
EMP003,Monica Bush,Support,2026-04-18,08:54,16:54,8.0,Mobile App,Testing,Completed,98,12,0.0,4,0.9,4,8,91,10,10,5.0,Low,Improving
EMP003,Monica Bush,Support,2026-04-20,08:28,17:34,9.1,Client Portal,Model Training,In Progress,97,23,1.1,3,1.0,7,7,94,14,7,5.0,Medium,Improving
EMP003,Monica Bush,Support,2026-04-21,10:06,18:24,8.3,HR System,Model Training,Pending,88,24,0.3,1,2.0,3,0,80,8,8,5.0,Low,Improving
EMP003,Monica Bush,Support,2026-04-22,08:00,16:48,8.8,HR System,Documentation,Completed,91,21,0.8,3,2.8,3,2,90,9,3,4.8,Low,Improving
EMP003,Monica Bush,Support,2026-04-23,08:44,17:56,9.2,Client Portal,UI Design,Pending,100,27,1.2,3,0.7,9,3,94,12,12,5.0,Medium,Improving
EMP003,Monica Bush,Support,2026-04-24,10:13,19:19,9.1,IoT Monitoring,Bug Fixing,Completed,100,23,1.1,5,1.2,7,3,100,5,5,5.0,Medium,Improving
EMP003,Monica Bush,Support,2026-04-25,10:42,18:42,8.0,CRM Dashboard,API Integration,Completed,100,19,0.0,4,1.2,4,6,100,6,6,5.0,Low,Improving
EMP003,Monica Bush,Support,2026-04-26,09:49,18:55,9.1,Client Portal,API Integration,Completed,88,33,1.1,2,1.2,5,1,82,6,6,5.0,Medium,Improving
EMP003,Monica Bush,Support,2026-04-27,10:36,20:00,9.4,CRM Dashboard,Database Update,In Progress,100,28,1.4,4,2.7,8,4,90,8,6,5.0,Medium,Improving
EMP003,Monica Bush,Support,2026-04-28,10:44,18:38,7.9,Mobile App,UI Design,Pending,83,19,0.0,6,2.7,6,7,73,15,7,4.6,Low,Improving
EMP003,Monica Bush,Support,2026-04-29,08:06,15:48,7.7,Mobile App,API Integration,Completed,89,29,0.0,5,2.4,2,0,83,14,10,5.0,Low,Improving
EMP003,Monica Bush,Support,2026-04-30,09:38,18:02,8.4,HR System,API Integration,Completed,97,25,0.4,2,2.2,7,8,89,7,7,5.0,Low,Improving
EMP003,Monica Bush,Support,2026-05-01,09:35,17:23,7.8,HR System,Documentation,Completed,100,21,0.0,4,1.4,1,3,93,9,8,5.0,Low,Improving
EMP003,Monica Bush,Support,2026-05-02,10:16,18:28,8.2,Mobile App,Database Update,Completed,92,33,0.2,5,2.1,5,8,83,5,5,4.8,Low,Improving
EMP003,Monica Bush,Support,2026-05-04,09:12,17:54,8.7,Mobile App,Documentation,In Progress,88,29,0.7,6,0.6,9,8,78,11,10,4.7,Low,Improving
EMP003,Monica Bush,Support,2026-05-05,09:44,17:38,7.9,AI Analytics,API Integration,In Progress,92,32,0.0,3,1.8,9,1,86,9,5,5.0,Low,Improving
EMP003,Monica Bush,Support,2026-05-06,08:06,16:42,8.6,HR System,Client Support,Pending,100,19,0.6,6,2.8,9,7,96,15,8,5.0,Low,Improving
EMP003,Monica Bush,Support,2026-05-07,10:11,17:59,7.8,IoT Monitoring,Testing,Pending,100,19,0.0,3,0.7,3,5,91,7,7,5.0,Low,Improving
EMP003,Monica Bush,Support,2026-05-08,08:01,17:19,9.3,HR System,Testing,In Progress,100,27,1.3,1,1.6,5,6,92,13,8,5.0,Medium,Improving
EMP003,Monica Bush,Support,2026-05-09,10:31,19:13,8.7,HR System,Bug Fixing,In Progress,95,24,0.7,1,2.5,3,4,93,5,5,5.0,Low,Improving
EMP003,Monica Bush,Support,2026-05-10,10:47,18:53,8.1,CRM Dashboard,UI Design,Pending,100,16,0.1,6,2.2,5,2,99,8,3,5.0,Low,Improving
EMP003,Monica Bush,Support,2026-05-11,08:18,17:12,8.9,Mobile App,Documentation,Completed,100,16,0.9,5,1.1,9,3,99,15,3,5.0,Low,Improving
EMP003,Monica Bush,Support,2026-05-12,08:02,17:14,9.2,Mobile App,UI Design,In Progress,91,34,1.2,3,2.0,5,0,87,13,12,5.0,Medium,Improving
EMP003,Monica Bush,Support,2026-05-13,09:21,17:39,8.3,Mobile App,Database Update,In Progress,87,26,0.3,5,1.0,1,2,84,12,5,5.0,Low,Improving
EMP003,Monica Bush,Support,2026-05-14,08:39,17:57,9.3,IoT Monitoring,UI Design,In Progress,86,17,1.3,1,1.0,6,5,80,6,6,4.9,Medium,Improving
EMP003,Monica Bush,Support,2026-05-15,09:01,18:31,9.5,HR System,Database Update,Pending,99,32,1.5,4,1.4,8,3,95,13,12,5.0,Medium,Improving
EMP003,Monica Bush,Support,2026-05-16,10:27,19:45,9.3,HR System,Bug Fixing,In Progress,96,29,1.3,2,1.5,5,5,92,11,11,5.0,Medium,Improving
EMP003,Monica Bush,Support,2026-05-18,09:54,19:00,9.1,Client Portal,Client Support,Pending,95,17,1.1,5,2.5,6,1,91,14,8,4.9,Medium,Improving
EMP003,Monica Bush,Support,2026-05-19,10:43,19:37,8.9,Client Portal,Testing,Pending,90,24,0.9,4,2.7,4,2,80,14,3,5.0,Low,Improving
EMP004,Claire Dominguez,UI/UX,2026-02-19,09:32,17:50,8.3,HR System,UI Design,Pending,75,59,0.3,1,0.9,7,8,71,14,8,4.7,Low,Stable
EMP004,Claire Dominguez,UI/UX,2026-02-20,08:38,17:26,8.8,Client Portal,API Integration,Pending,61,31,0.8,1,0.5,4,1,53,13,10,3.6,Low,Stable
EMP004,Claire Dominguez,UI/UX,2026-02-21,09:55,18:49,8.9,Mobile App,Client Support,Completed,74,57,0.9,3,2.0,10,8,72,14,9,4.6,Low,Stable
EMP004,Claire Dominguez,UI/UX,2026-02-22,10:18,17:36,7.3,AI Analytics,API Integration,Pending,69,34,0.0,5,2.2,7,5,64,6,6,3.8,Low,Stable
EMP004,Claire Dominguez,UI/UX,2026-02-23,10:16,18:22,8.1,HR System,UI Design,Pending,67,65,0.1,1,1.0,9,1,62,13,4,4.0,Low,Stable
EMP004,Claire Dominguez,UI/UX,2026-02-24,10:43,18:13,7.5,Client Portal,Documentation,In Progress,67,40,0.0,3,2.7,2,8,64,12,6,3.7,Low,Stable
EMP004,Claire Dominguez,UI/UX,2026-02-25,10:25,18:07,7.7,HR System,Client Support,In Progress,75,51,0.0,4,2.4,6,8,70,10,9,4.5,Low,Stable
EMP004,Claire Dominguez,UI/UX,2026-02-26,08:28,16:22,7.9,CRM Dashboard,Documentation,Completed,65,59,0.0,1,1.7,4,5,57,13,8,3.3,Low,Stable
EMP004,Claire Dominguez,UI/UX,2026-02-27,09:22,16:16,6.9,IoT Monitoring,Model Training,Pending,65,37,0.0,2,2.9,2,6,58,10,5,3.3,Low,Stable
EMP004,Claire Dominguez,UI/UX,2026-02-28,10:43,17:25,6.7,Client Portal,Model Training,Pending,80,50,0.0,3,2.9,1,3,78,6,6,4.1,Low,Improving
EMP004,Claire Dominguez,UI/UX,2026-03-02,10:57,19:21,8.4,IoT Monitoring,Documentation,Completed,71,50,0.4,5,2.7,3,8,68,6,4,3.8,Low,Stable
EMP004,Claire Dominguez,UI/UX,2026-03-03,09:52,18:28,8.6,Client Portal,UI Design,In Progress,80,54,0.6,5,1.1,7,7,70,9,9,4.0,Low,Improving
EMP004,Claire Dominguez,UI/UX,2026-03-04,10:02,17:26,7.4,AI Analytics,Testing,Completed,61,58,0.0,3,2.6,10,8,53,13,9,4.0,Low,Stable
EMP004,Claire Dominguez,UI/UX,2026-03-05,08:28,15:34,7.1,HR System,Model Training,Completed,66,58,0.0,4,0.9,8,2,62,12,3,3.6,Low,Stable
EMP004,Claire Dominguez,UI/UX,2026-03-06,10:10,16:58,6.8,HR System,Model Training,In Progress,73,48,0.0,6,1.5,2,7,71,11,9,4.3,Low,Stable
EMP004,Claire Dominguez,UI/UX,2026-03-07,10:59,19:47,8.8,Client Portal,Database Update,Completed,79,48,0.8,6,1.8,4,7,79,6,6,4.1,Low,Stable
EMP004,Claire Dominguez,UI/UX,2026-03-08,08:34,17:34,9.0,Mobile App,API Integration,Completed,76,56,1.0,6,1.2,5,6,71,14,12,4.7,Medium,Stable
EMP004,Claire Dominguez,UI/UX,2026-03-09,08:22,14:58,6.6,IoT Monitoring,Testing,Completed,75,60,0.0,5,2.0,4,0,71,10,9,4.7,Low,Stable
EMP004,Claire Dominguez,UI/UX,2026-03-10,10:10,17:22,7.2,Client Portal,Bug Fixing,In Progress,76,34,0.0,3,0.8,3,1,73,9,4,4.2,Low,Stable
EMP004,Claire Dominguez,UI/UX,2026-03-11,08:30,15:36,7.1,CRM Dashboard,Database Update,In Progress,72,39,0.0,6,0.7,10,1,70,12,3,4.0,Low,Stable
EMP004,Claire Dominguez,UI/UX,2026-03-12,08:10,15:28,7.3,HR System,UI Design,Completed,68,60,0.0,3,1.7,8,2,62,5,5,3.7,Low,Stable
EMP004,Claire Dominguez,UI/UX,2026-03-13,08:40,16:40,8.0,CRM Dashboard,API Integration,Pending,74,54,0.0,6,0.8,5,6,67,13,6,4.4,Low,Stable
EMP004,Claire Dominguez,UI/UX,2026-03-14,09:34,17:10,7.6,HR System,API Integration,Pending,61,32,0.0,6,2.1,8,1,60,14,7,3.1,Low,Stable
EMP004,Claire Dominguez,UI/UX,2026-03-15,10:43,19:19,8.6,Mobile App,Database Update,In Progress,72,45,0.6,2,2.7,5,0,72,13,3,4.1,Low,Stable
EMP004,Claire Dominguez,UI/UX,2026-03-16,09:35,18:17,8.7,Client Portal,Model Training,In Progress,68,44,0.7,1,1.7,3,0,60,12,11,3.9,Low,Stable
EMP004,Claire Dominguez,UI/UX,2026-03-17,08:21,17:09,8.8,Client Portal,Client Support,Completed,72,65,0.8,1,2.8,1,7,67,5,5,4.3,Low,Stable
EMP004,Claire Dominguez,UI/UX,2026-03-18,09:39,16:39,7.0,CRM Dashboard,Model Training,Completed,73,48,0.0,2,1.2,3,8,72,5,5,4.3,Low,Stable
EMP004,Claire Dominguez,UI/UX,2026-03-19,08:49,16:01,7.2,CRM Dashboard,Client Support,Pending,62,70,0.0,2,1.5,3,3,54,10,4,3.7,Low,Stable
EMP004,Claire Dominguez,UI/UX,2026-03-20,09:27,17:15,7.8,Mobile App,Documentation,In Progress,77,38,0.0,4,1.1,4,1,67,7,7,4.5,Low,Stable
EMP004,Claire Dominguez,UI/UX,2026-03-21,10:33,19:03,8.5,CRM Dashboard,Bug Fixing,Completed,70,51,0.5,3,1.8,1,0,67,11,5,3.9,Low,Stable
EMP004,Claire Dominguez,UI/UX,2026-03-23,09:10,17:10,8.0,AI Analytics,Testing,Completed,76,53,0.0,4,0.7,7,0,69,9,9,3.9,Low,Stable
EMP004,Claire Dominguez,UI/UX,2026-03-24,08:18,15:36,7.3,AI Analytics,UI Design,Pending,64,32,0.0,1,1.6,4,2,59,15,13,4.0,Low,Stable
EMP004,Claire Dominguez,UI/UX,2026-03-25,08:37,15:37,7.0,AI Analytics,Database Update,Completed,73,61,0.0,6,1.4,1,6,65,13,13,4.6,Low,Stable
EMP004,Claire Dominguez,UI/UX,2026-03-26,10:28,19:10,8.7,CRM Dashboard,Client Support,Completed,78,32,0.7,5,2.7,10,5,70,13,8,4.3,Low,Stable
EMP004,Claire Dominguez,UI/UX,2026-03-27,10:33,17:09,6.6,Mobile App,Client Support,Completed,65,53,0.0,2,2.7,1,3,65,8,5,4.2,Low,Stable
EMP004,Claire Dominguez,UI/UX,2026-03-28,09:13,16:25,7.2,IoT Monitoring,UI Design,In Progress,64,69,0.0,4,2.1,6,2,55,11,11,3.4,Low,Stable
EMP004,Claire Dominguez,UI/UX,2026-03-30,10:54,18:42,7.8,CRM Dashboard,Model Training,Completed,68,54,0.0,1,2.0,4,8,65,15,7,4.1,Low,Stable
EMP004,Claire Dominguez,UI/UX,2026-03-31,08:26,17:08,8.7,AI Analytics,Documentation,Completed,81,70,0.7,1,0.7,6,7,81,15,14,4.6,Low,Improving
EMP004,Claire Dominguez,UI/UX,2026-04-01,08:16,16:34,8.3,AI Analytics,Model Training,Completed,74,62,0.3,1,2.7,3,0,67,5,4,3.8,Low,Stable
EMP004,Claire Dominguez,UI/UX,2026-04-02,10:19,17:55,7.6,AI Analytics,Model Training,Pending,66,40,0.0,5,1.0,7,1,57,15,13,3.4,Low,Stable
EMP004,Claire Dominguez,UI/UX,2026-04-03,08:21,15:15,6.9,Mobile App,Bug Fixing,In Progress,76,35,0.0,2,1.5,10,4,70,12,9,4.8,Low,Stable
EMP004,Claire Dominguez,UI/UX,2026-04-04,08:38,17:08,8.5,HR System,UI Design,Completed,61,55,0.5,4,2.3,7,7,55,14,7,3.9,Low,Stable
EMP004,Claire Dominguez,UI/UX,2026-04-06,09:13,17:55,8.7,CRM Dashboard,Model Training,Pending,69,58,0.7,6,1.2,1,2,65,9,7,3.7,Low,Stable
EMP004,Claire Dominguez,UI/UX,2026-04-07,08:25,16:25,8.0,CRM Dashboard,API Integration,Completed,76,63,0.0,1,1.2,10,7,74,7,7,3.9,Low,Stable
EMP004,Claire Dominguez,UI/UX,2026-04-08,08:11,15:41,7.5,AI Analytics,Client Support,Pending,69,46,0.0,3,1.4,5,5,63,10,4,4.3,Low,Stable
EMP004,Claire Dominguez,UI/UX,2026-04-09,10:21,17:51,7.5,Client Portal,UI Design,Completed,75,50,0.0,1,1.0,3,8,75,11,11,4.6,Low,Stable
EMP004,Claire Dominguez,UI/UX,2026-04-10,09:06,17:48,8.7,Mobile App,UI Design,Completed,63,60,0.7,5,0.9,9,0,60,8,4,3.7,Low,Stable
EMP004,Claire Dominguez,UI/UX,2026-04-11,10:05,17:05,7.0,AI Analytics,Client Support,Completed,61,63,0.0,3,2.8,6,4,55,12,9,3.8,Low,Stable
EMP004,Claire Dominguez,UI/UX,2026-04-13,08:49,15:37,6.8,Mobile App,Bug Fixing,Completed,81,65,0.0,5,2.7,6,3,72,12,12,5.0,Low,Improving
EMP004,Claire Dominguez,UI/UX,2026-04-14,09:19,17:55,8.6,AI Analytics,UI Design,Pending,66,46,0.6,5,1.9,1,0,61,14,13,4.3,Low,Stable
EMP004,Claire Dominguez,UI/UX,2026-04-15,09:36,18:36,9.0,CRM Dashboard,API Integration,Pending,62,39,1.0,1,1.6,6,3,55,6,4,3.9,Medium,Stable
EMP004,Claire Dominguez,UI/UX,2026-04-16,09:25,16:13,6.8,IoT Monitoring,Database Update,Pending,73,35,0.0,4,1.1,4,2,70,15,15,3.9,Low,Stable
EMP004,Claire Dominguez,UI/UX,2026-04-17,08:42,16:24,7.7,CRM Dashboard,Client Support,Completed,75,52,0.0,3,3.0,8,1,75,8,7,3.9,Low,Stable
EMP004,Claire Dominguez,UI/UX,2026-04-18,09:29,17:59,8.5,HR System,Model Training,Pending,73,43,0.5,4,2.2,5,2,71,9,9,3.8,Low,Stable
EMP004,Claire Dominguez,UI/UX,2026-04-20,08:41,16:29,7.8,IoT Monitoring,Model Training,In Progress,61,43,0.0,5,2.5,6,2,56,8,7,3.8,Low,Stable
EMP004,Claire Dominguez,UI/UX,2026-04-21,09:51,16:21,6.5,Client Portal,UI Design,Completed,63,63,0.0,3,2.4,8,3,53,8,8,3.5,Low,Stable
EMP004,Claire Dominguez,UI/UX,2026-04-22,10:08,17:14,7.1,IoT Monitoring,API Integration,In Progress,76,49,0.0,1,1.8,7,2,75,9,5,4.5,Low,Stable
EMP004,Claire Dominguez,UI/UX,2026-04-23,09:57,17:57,8.0,IoT Monitoring,API Integration,Pending,80,66,0.0,2,1.6,9,0,77,5,5,4.3,Low,Improving
EMP004,Claire Dominguez,UI/UX,2026-04-24,08:01,16:25,8.4,Mobile App,Bug Fixing,Pending,80,68,0.4,6,1.4,5,8,80,15,6,4.3,Low,Improving
EMP004,Claire Dominguez,UI/UX,2026-04-25,08:53,17:41,8.8,AI Analytics,Model Training,Completed,61,40,0.8,3,1.2,9,8,59,15,11,3.7,Low,Stable
EMP004,Claire Dominguez,UI/UX,2026-04-27,08:45,16:21,7.6,Mobile App,Database Update,Completed,78,66,0.0,2,1.2,2,2,78,15,9,4.4,Low,Stable
EMP004,Claire Dominguez,UI/UX,2026-04-28,10:30,18:48,8.3,CRM Dashboard,Model Training,Completed,78,41,0.3,4,1.7,7,2,73,15,9,4.2,Low,Stable
